LAT,LONG,VEH,PED
43.608360000000005,-79.55863000000001,16464,29
43.740880000000004,-79.35745,16088,248
43.746,-79.3585,21689,618
43.75873,-79.36128000000001,23421,825
43.75271,-79.45190000000001,21079,1444
43.758970000000005,-79.42254,13952,390
43.764030000000005,-79.39968,18332,332
43.767860000000006,-79.38314000000001,22684,1073
43.76925,-79.37663,18538,367
43.77169,-79.36416,43601,1803
43.773770000000006,-79.35333,18536,378
43.77628,-79.34112,31362,157
43.775890000000004,-79.33775,37615,327
43.775270000000006,-79.32301000000001,27789,3263
43.77653,-79.31775,23952,830
43.77875,-79.30789,27706,2612
43.781090000000006,-79.2981,27624,2561
43.783300000000004,-79.28824,34649,4037
43.76726,-79.36365,36440,141
43.76384,-79.36192000000001,39785,197
43.752970000000005,-79.35995000000001,34929,1102
43.75893,-79.33403,20345,364
43.7607,-79.327757,15574,1324
43.769472089000004,-79.32053554800001,27582,28
43.766940000000005,-79.31918,35267,0
43.771566534,-79.304899276,31051,14
43.76903,-79.30366000000001,31679,13
43.6060424,-79.54714080000001,19000,116
43.601690000000005,-79.54523,15384,542
43.607220000000005,-79.52074,16598,699
43.61589,-79.52461000000001,27591,1056
43.596430000000005,-79.52497000000001,10258,1358
43.60071,-79.518,9660,794
43.71058,-79.37965,16650,648
43.678450000000005,-79.44084000000001,7611,2837
43.604850000000006,-79.49897,3813,488
43.608160000000005,-79.50034000000001,3348,203
43.6987,-79.43643,26562,5466
43.612260000000006,-79.49672000000001,6453,895
43.616966678000004,-79.518828392,13910,58
43.6184,-79.51133,16371,125
43.660700000000006,-79.5104,19911,385
43.6488,-79.52873000000001,20467,1662
43.63215,-79.54477,26144,533
43.63613,-79.54011,24546,1332
43.696180000000005,-79.53271000000001,13369,352
43.682320000000004,-79.52656,27112,449
43.676860000000005,-79.50595,10743,329
43.68081,-79.50881000000001,12700,156
43.683930000000004,-79.51135000000001,27560,931
43.648810000000005,-79.54897000000001,15923,369
43.674510000000005,-79.56321,30870,705
43.68334,-79.56712,10236,896
43.69292,-79.57152,13000,36
43.701980000000006,-79.57560000000001,11866,103
43.71388,-79.58106000000001,21340,486
43.741980000000005,-79.59424,24263,1831
43.636950000000006,-79.5567,29287,742
43.63564,-79.56230000000001,22993,1170
43.692260000000005,-79.56771,21135,2
43.72037,-79.53746000000001,19649,386
43.68902,-79.46054000000001,7984,569
43.698460000000004,-79.46351,17695,330
43.697030000000005,-79.46795,9947,67
43.68715,-79.43868,13218,1539
43.68311,-79.45801,16541,1438
43.682790000000004,-79.46331,9706,1050
43.689930000000004,-79.43575,6617,219
43.692660000000004,-79.44082,12014,1273
43.709,-79.44378,13277,952
43.702270000000006,-79.44108,13325,1280
43.78867,-79.40993,16804,278
43.781650000000006,-79.40709000000001,24035,641
43.76108,-79.49997,19759,3050
43.75493,-79.52861,35518,26
43.753310000000006,-79.53625000000001,34065,435
43.749990000000004,-79.55227000000001,23803,1329
43.77651,-79.43023000000001,17028,557
43.717740000000006,-79.52303,14275,152
43.73662,-79.43785000000001,15426,655
43.72341,-79.49680000000001,14784,461
43.6539,-79.3585,15431,1266
43.656650000000006,-79.34886,13578,226
43.65787,-79.34137700000001,10832,609
43.65842,-79.33894000000001,13597,385
43.64819,-79.35475000000001,10659,390
43.64394,-79.36897,7542,922
43.72305,-79.33956,25791,1249
43.69523,-79.48761,8060,573
43.676480000000005,-79.30894,10426,698
43.65921,-79.39345,11346,7722
43.657430000000005,-79.40318,10055,3491
43.6587,-79.39598000000001,13259,16624
43.655,-79.41561,7478,4262
43.654430000000005,-79.42268,13223,5290
43.65364,-79.42638000000001,11340,4611
43.651,-79.44002,11489,1621
43.64636,-79.44903000000001,6002,2052
43.651520000000005,-79.45104,8973,1781
43.66227,-79.40597000000001,8846,1887
43.659960000000005,-79.41747000000001,9549,1833
43.65854,-79.42431,11364,894
43.6621,-79.39760000000001,5840,5051
43.66411,-79.39841,10431,21163
43.6647,-79.39572000000001,6686,3033
43.67488,-79.40711,20652,4549
43.67165,-79.42156,15016,2610
43.67011,-79.42904,15570,1091
43.66973,-79.43273,15077,691
43.66675,-79.44642,18677,2331
43.665760000000006,-79.45126,13417,1581
43.66288,-79.46924,10236,1068
43.66006,-79.47997000000001,12443,1346
43.66382,-79.48134,7148,765
43.667171800000006,-79.4316982,7058,1267
43.66796,-79.42813000000001,8371,699
43.662356100000004,-79.4444271,10502,1974
43.68869,-79.41265,8695,4816
43.69901,-79.41704,9339,664
43.711490000000005,-79.40125,7313,1144
43.718891,-79.40394900000001,6313,720
43.79026,-79.41813,24599,1121
43.728210000000004,-79.47775,17962,1641
43.764070000000004,-79.20563,15279,654
43.74324,-79.24503,13257,748
43.6873,-79.39800000000001,11639,6520
43.73574,-79.52934,10062,34
43.78537,-79.27855000000001,24715,1223
43.782140000000005,-79.29346000000001,14419,1398
43.77194,-79.32155,31063,2504
43.611250000000005,-79.54672000000001,14078,51
43.610558438000005,-79.549338547,13799,208
43.66301,-79.38376000000001,8449,11734
43.79005,-79.36812,29661,1294
43.792680000000004,-79.35472,32467,2482
43.755970000000005,-79.52428,36041,1708
43.785500000000006,-79.31094,20990,341
43.799150000000004,-79.39516,16921,640
43.710710000000006,-79.45401000000001,17383,1486
43.643357,-79.5724476,20486,312
43.64463,-79.5672,26965,1668
43.66163,-79.33767,8561,2583
43.76762,-79.22833,15510,500
43.78183,-79.23393,31295,475
43.65711,-79.55519000000001,13280,152
43.69198,-79.46535,14756,743
43.628949683,-79.555132846,20729,132
43.627990154,-79.559091566,28800,33
43.62738,-79.56237,28100,223
43.71699,-79.31331,8166,142
43.72372,-79.27531,10556,217
43.735227,-79.27986200000001,17228,177
43.615012746000005,-79.552462344,31020,26
43.696940000000005,-79.55984000000001,13903,310
43.778535000000005,-79.222234,13183,190
43.770270000000004,-79.46071,16903,698
43.69778,-79.25658,10822,349
43.611920000000005,-79.54379,13636,131
43.609060958,-79.548308551,17551,106
43.70387,-79.45246,16771,763
43.67139,-79.39017000000001,11870,8385
43.67309,-79.39084000000001,15657,1507
43.76959,-79.3465,21973,1176
43.760160000000006,-79.32201,11826,800
43.78394,-79.44553,24124,1265
43.6705581,-79.42659760000001,11994,867
43.782680000000006,-79.20497,10871,1490
43.726060000000004,-79.58669,10638,217
43.660700000000006,-79.36046,8486,1513
43.631370000000004,-79.55239,13881,233
43.68451,-79.49881,29408,1265
43.77516,-79.33122,20361,1571
43.67188,-79.57128,17176,127
43.62899,-79.51697,18102,708
43.65742,-79.38134000000001,4591,11381
43.63904,-79.54776000000001,14424,333
43.61647,-79.54625,28554,222
43.61235,-79.56266000000001,28233,70
43.65729,-79.38438000000001,12509,16952
43.751960000000004,-79.29739000000001,19109,230
43.630410000000005,-79.54983,26788,850
43.75471,-79.35202000000001,20963,1872
43.614250000000006,-79.55618000000001,26239,684
43.7034,-79.4259,15765,1016
43.776260650000005,-79.28537347700001,34082,49
43.773134016,-79.284070759,36406,137
43.668690000000005,-79.38609000000001,12471,12829
43.66588,-79.36861,8778,4496
43.608990000000006,-79.55642,13646,277
43.632054600000004,-79.57514570000001,11986,826
43.667630030000005,-79.59077520400001,22639,8
43.66613,-79.58760000000001,24741,514
43.773120000000006,-79.30529,23944,353
43.757450000000006,-79.4895,15375,1532
43.60943,-79.56028,13642,1478
43.630456,-79.41983400000001,24528,189
43.77761,-79.2266,13956,857
43.74154,-79.31421,27327,1123
43.750730000000004,-79.51607,14032,1355
43.80856,-79.37245,28358,212
43.805600000000005,-79.38578000000001,21204,301
43.654990000000005,-79.56423000000001,11853,476
43.653020000000005,-79.57255,13816,725
43.789640000000006,-79.25883,34425,2423
43.78272346,-79.25545156000001,38670,206
43.7796,-79.254112,34231,99
43.71932,-79.29491,19646,325
43.707770000000004,-79.53354,17286,588
43.70665,-79.50481,16819,1034
43.6826,-79.32714,11318,1972
43.759980000000006,-79.41052,33436,3822
43.611560000000004,-79.52254,10565,114
43.74625,-79.5686,24836,596
43.646330000000006,-79.56004,20250,515
43.645854747,-79.56186764,27046,69
43.645080301,-79.565149937,26578,147
43.765440000000005,-79.24894,18068,319
43.801320000000004,-79.37071,18360,1448
43.687960000000004,-79.58681,23800,543
43.673944029000005,-79.567555215,30975,0
43.70134,-79.54866,19941,1212
43.77526,-79.49399000000001,16169,891
43.779560000000004,-79.23296,25842,807
43.767230000000005,-79.30279,25357,126
43.75325,-79.27629,19566,416
43.74882,-79.55768,17376,1441
43.75808,-79.51339,19264,2202
43.74711,-79.51511,14932,797
43.66228,-79.31484,18465,293
43.68193,-79.47420000000001,10522,516
43.778310000000005,-79.3653,14692,318
43.80106,-79.40624000000001,20094,203
43.768840000000004,-79.52039,17925,2428
43.670480000000005,-79.39478000000001,12869,4860
43.747820000000004,-79.2445,13354,258
43.783869404,-79.23492538500001,32856,14
43.787025152000005,-79.23620293100001,34942,19
43.76192,-79.51881,13856,1516
43.724900000000005,-79.50958,18009,842
43.678560000000004,-79.54492,23515,201
43.6426,-79.57592000000001,18979,525
43.75104,-79.22224,14181,475
43.769830000000006,-79.21867,9156,772
43.757082954000005,-79.341368079,18501,237
43.765460000000004,-79.44087,18638,275
43.770880000000005,-79.44222,17649,195
43.72963,-79.43213,18651,1584
43.696560000000005,-79.29046000000001,9902,363
43.770627600000005,-79.1762578,11211,497
43.668220000000005,-79.38885,13272,14606
43.69585,-79.55211,15838,682
43.799260000000004,-79.41444,20904,236
43.79045,-79.30227000000001,14889,162
43.7274,-79.25263000000001,10665,925
43.625647997,-79.48615503900001,17018,314
43.745070000000005,-79.2197,12478,925
43.74132,-79.41522,16712,1166
43.736810000000006,-79.5917,19690,2368
43.658207000000004,-79.3778242,7288,23017
43.78927,-79.32957,16025,674
43.752750000000006,-79.25919,17937,869
43.760070000000006,-79.24686100000001,15117,159
43.771300000000004,-79.25566,16361,147
43.772330000000004,-79.45093,18577,1154
43.78918,-79.37328000000001,18138,197
43.767860000000006,-79.47148,24099,1099
43.741170000000004,-79.5892,26513,2920
43.7593,-79.50792,16540,817
43.67219,-79.40602,9574,1020
43.716730000000005,-79.44134000000001,18684,624
43.76033,-79.22297,19547,1352
43.75876,-79.23043,17512,990
43.75486,-79.51707,16393,2131
43.73458,-79.51190000000001,16273,181
43.70611,-79.38924,15587,1802
43.74157,-79.50149,18208,1591
43.689690000000006,-79.47717,16064,1035
43.78376,-79.36654,16128,289
43.727520000000005,-79.22974,22778,974
43.77030305,-79.371466764,21304,512
43.79317,-79.33141,26024,2183
43.63359229,-79.570753276,11386,280
43.76746,-79.23914,11683,159
43.60428,-79.53372,8574,350
43.6618,-79.36969,7438,1633
43.787400000000005,-79.25726,28954,390
43.801300000000005,-79.2966,30023,1670
43.670350000000006,-79.45578,8170,1293
43.67743,-79.40811000000001,9984,1409
43.6811,-79.42885000000001,9785,2626
43.71414,-79.24508,17421,241
43.78662,-79.30066000000001,15129,289
43.7321,-79.22456000000001,26019,632
43.765215000000005,-79.259562,13790,170
43.7659,-79.27054000000001,14217,152
43.708580000000005,-79.41043,21408,940
43.7331,-79.28971,19235,393
43.794811669000005,-79.196713164,19394,83
43.772890000000004,-79.16632,7019,106
43.697010000000006,-79.28537,5145,711
43.79683,-79.31576000000001,27622,5416
43.681400000000004,-79.5528,10865,164
43.726710000000004,-79.33083,11935,176
43.8112,-79.36077,32248,2382
43.79963,-79.35413000000001,19210,1364
43.785430000000005,-79.35078,8216,1574
43.78277,-79.34914,7659,670
43.785500000000006,-79.35349000000001,9179,353
43.782270000000004,-79.35224000000001,9444,483
43.74823,-79.34634,23292,502
43.744680793,-79.345645328,18691,176
43.777150000000006,-79.34783,20633,1590
43.69794,-79.45113,15619,780
43.682080000000006,-79.32975,9904,3348
43.7556,-79.47420000000001,20182,563
43.79652,-79.36951,12763,680
43.72742,-79.26589,9064,1701
43.78168,-79.32015,16120,343
43.746,-79.20937,26512,374
43.747027,-79.388996,12287,363
43.62713,-79.48772000000001,16768,232
43.6205,-79.54942000000001,16992,222
43.73747,-79.27011,14179,700
43.74758,-79.19927,6900,1089
43.79198,-79.35806000000001,19290,885
43.783579,-79.29934700000001,17280,1260
43.762620000000005,-79.49363000000001,9679,596
43.6573,-79.4479,10753,1939
43.657140000000005,-79.43429,11740,2516
43.67013,-79.41314,13678,804
43.65146,-79.57947,12986,554
43.717690000000005,-79.53908,20352,52
43.79027,-79.35417000000001,19656,1287
43.6679,-79.46554,15871,333
43.642982449,-79.53101329600001,12936,347
43.78627,-79.38663000000001,16862,176
43.726760000000006,-79.55203,13737,252
43.77534,-79.26315000000001,23949,110
43.66658,-79.41962000000001,6708,2037
43.696780000000004,-79.44529,10655,1239
43.696561511000006,-79.47550887,10404,448
43.674,-79.49473,12934,421
43.74313,-79.51413000000001,13425,664
43.7454795,-79.396423,12160,175
43.751477,-79.370436,14817,741
43.74255,-79.26143,10276,376
43.757960000000004,-79.26743,13229,182
43.779810000000005,-79.21714,11223,170
43.760560000000005,-79.38663000000001,27623,231
43.75938,-79.27864000000001,21548,193
43.780370000000005,-79.32538000000001,16456,491
43.70756,-79.57817,13117,42
43.674760000000006,-79.45767000000001,9478,1265
43.63938,-79.52121000000001,16575,400
43.621950000000005,-79.52235,17377,300
43.64788,-79.39028,10620,16007
43.765280000000004,-79.48296,18368,178
43.794380000000004,-79.32597,21995,935
43.66299,-79.43666,12075,663
43.70387,-79.44173,10447,1894
43.753975113,-79.53295965000001,35320,31
43.74824,-79.5416,14428,250
43.64699,-79.40111,6624,5835
43.7464,-79.26306000000001,11315,524
43.766580000000005,-79.4122,26555,8472
43.76328,-79.41135,20571,14166
43.777010000000004,-79.41482,17603,2549
43.735400000000006,-79.56134,14391,462
43.719138562000005,-79.258471727,10444,117
43.63935,-79.56481000000001,9300,504
43.72265,-79.33202,35276,588
43.72361,-79.32852000000001,34213,85
43.807050000000004,-79.35684,17033,828
43.80203,-79.19979000000001,20063,1274
43.787600000000005,-79.26830000000001,26138,1233
43.797041,-79.28344700000001,16513,210
43.795170000000006,-79.29343,26869,167
43.78929,-79.19434000000001,20086,1845
43.79806,-79.33362000000001,12138,573
43.629310000000004,-79.5798,13528,375
43.796060000000004,-79.42926,31286,1322
43.70635,-79.25127,19226,799
43.66209,-79.35307,9504,764
43.77805,-79.39059,19544,297
43.777750000000005,-79.32415,18291,774
43.774860000000004,-79.36461,15715,380
43.702020000000005,-79.42089,14444,1220
43.72527,-79.26497,8652,447
43.712770000000006,-79.46088,16614,710
43.71969,-79.31450000000001,11486,129
43.71192,-79.37307,19076,252
43.690400000000004,-79.49869000000001,7467,412
43.741260000000004,-79.51367,16322,1520
43.73474,-79.53394,13949,330
43.74427,-79.43569000000001,16394,530
43.71681,-79.52709,15883,457
43.70653,-79.29497,13423,565
43.732020000000006,-79.58942,12545,1604
43.697893248,-79.57395875,15019,16
43.700072026,-79.574768543,13660,13
43.685880000000004,-79.52815000000001,11858,1078
43.77149,-79.40281,9891,225
43.725280000000005,-79.45726,23906,727
43.79901,-79.30596,22979,1693
43.69044,-79.53014,10962,606
43.748720000000006,-79.45488,19247,501
43.796150000000004,-79.22754,11802,808
43.815720000000006,-79.34135,37189,701
43.655770000000004,-79.4114,8941,4410
43.79355,-79.33697000000001,20707,694
43.66353,-79.40005000000001,8554,5206
43.654410000000006,-79.39864,8810,2635
43.769400000000005,-79.38867,23558,620
43.7271,-79.56074000000001,11624,282
43.757489,-79.54370680000001,12810,42
43.774060000000006,-79.18314000000001,17751,236
43.781650000000006,-79.41600000000001,24802,2603
43.64607,-79.3923,9780,18756
43.65185,-79.4364,12364,2631
43.657030000000006,-79.40517,9614,3907
43.773360000000004,-79.5318,24513,218
43.743010000000005,-79.60006,12828,312
43.715884222,-79.445178211,25170,6481
43.716261808000006,-79.44341594100001,22596,2759
43.739140000000006,-79.60533000000001,16961,132
43.69928,-79.58708,26115,18
43.71726,-79.59569,23934,216
43.73042,-79.60149,31536,1706
43.73415,-79.60315,28436,318
43.7443,-79.6076,26181,162
43.79712,-79.30514000000001,12495,213
43.769153800000005,-79.18284200000001,11358,728
43.800670000000004,-79.30705,13557,634
43.75867,-79.43924,18845,224
43.76109,-79.41317000000001,21536,1356
43.7984054,-79.2733852,22022,1042
43.77344,-79.26241,17772,60
43.74915,-79.51562,15750,642
43.759840000000004,-79.49007,11983,513
43.71942,-79.57037000000001,9276,697
43.78542,-79.25652000000001,33357,743
43.808060000000005,-79.26645,20529,3724
43.807230000000004,-79.27039,15835,2056
43.80572,-79.27736,21864,570
43.80471,-79.28214,16079,244
43.8038,-79.28629000000001,24535,1891
43.795092786000005,-79.34146071,28085,136
43.794685853000004,-79.345865094,26267,155
43.79365,-79.35042,27994,9709
43.7619063,-79.1836153,7032,296
43.811930000000004,-79.35762000000001,25166,618
43.796,-79.31933000000001,19531,920
43.746205700000004,-79.3058115,9199,689
43.77492,-79.17796,18991,258
43.776500000000006,-79.17361000000001,18824,534
43.81687,-79.33654,50332,884
43.819680000000005,-79.32442,41078,2125
43.823710000000005,-79.30705,36162,3170
43.75708,-79.19929,20605,246
43.75077,-79.43733,17288,485
43.78656,-79.18842000000001,9644,2498
43.78087,-79.46983,21972,318
43.775200000000005,-79.46845,33369,278
43.752280000000006,-79.56831000000001,12616,191
43.76005,-79.57176000000001,15248,244
43.762170000000005,-79.40825000000001,22020,5683
43.798970000000004,-79.14627,24307,245
43.794830754,-79.15273754200001,12030,62
43.78958,-79.23705000000001,27266,398
43.754740000000005,-79.56882,12551,255
43.780480000000004,-79.41231,17182,1914
43.77816,-79.42298000000001,16970,933
43.699780000000004,-79.60146,8605,24
43.76436,-79.57480000000001,25650,327
43.76659,-79.56482000000001,29911,207
43.70261,-79.56234,12519,67
43.709160000000004,-79.5655,15334,267
43.7167,-79.5824,11430,42
43.76592,-79.51968000000001,17278,2030
43.779270000000004,-79.50432,22202,233
43.754490000000004,-79.48875000000001,15665,1382
43.752860000000005,-79.48274,15542,47
43.7922,-79.31386,16559,399
43.79755,-79.31232,17950,717
43.795869015,-79.14370396000001,16226,35
43.80841,-79.17082,13970,977
43.772890000000004,-79.44822,16149,1352
43.79816,-79.21765,20370,573
43.74779,-79.56238,20464,964
43.736050000000006,-79.59491,13898,1047
43.644470000000005,-79.40008,9793,14142
43.7648578,-79.54534600000001,11106,372
43.72636,-79.53559,19958,562
43.779650000000004,-79.34573,8962,1980
43.79084,-79.45323,22189,407
43.788700000000006,-79.46326,23916,600
43.78472,-79.48104000000001,17170,159
43.770970000000005,-79.54343,19719,736
43.79182,-79.36843,10557,166
43.761070000000004,-79.46516000000001,27132,411
43.758478000000004,-79.53896180000001,9875,57
43.730380000000004,-79.4681,16482,820
43.7334,-79.45281,22487,761
43.66463,-79.41363000000001,8424,4560
43.79854,-79.24104,25209,631
43.79636,-79.32716,13279,806
43.804140000000004,-79.33072,17399,193
43.780620000000006,-79.27612,13358,169
43.798691000000005,-79.26255400000001,22286,143
43.792057492000005,-79.25983294800001,25052,496
43.76511,-79.3947,20617,329
43.722770000000004,-79.59813000000001,22584,713
43.73698,-79.52376000000001,18468,366
43.74035,-79.50688000000001,12300,338
43.7747,-79.32669,19805,1215
43.686503332,-79.599612257,16895,102
43.783885000000005,-79.32706,15182,284
43.810680000000005,-79.33919,15742,237
43.7665,-79.47752,18266,201
43.74682,-79.58375000000001,11375,2165
43.73695,-79.48453,18559,370
43.75963,-79.5899,22401,1133
43.81302,-79.24308,33428,1015
43.81427,-79.23713000000001,16875,506
43.752633422,-79.408382899,25567,54
43.826010000000004,-79.29731000000001,21533,1735
43.812429614,-79.355316898,36241,49
43.814,-79.34862000000001,56432,626
43.801499443000004,-79.318739623,16630,1286
43.82536,-79.30007,26409,3283
43.66254,-79.32523,8061,250
43.64822,-79.38866,9502,3714
43.687470000000005,-79.30510000000001,11931,1366
43.75587,-79.28823,16383,136
43.66409,-79.41603,8630,6120
43.660505,-79.43242090000001,11442,1164
43.69391,-79.44949000000001,13213,112
43.670460000000006,-79.43987,12661,586
43.65336,-79.39612000000001,7630,9393
43.65073,-79.41393000000001,9436,1682
43.649860000000004,-79.41827,9477,1839
43.74367,-79.60392,14691,238
43.780210000000004,-79.24389000000001,14928,163
43.67566,-79.55768,20137,554
43.728910000000006,-79.25568,6306,467
43.77051,-79.3309,9725,580
43.68517,-79.31525,10799,3094
43.75898,-79.25713,12594,156
43.71779,-79.25575,10502,196
43.746860000000005,-79.28792,22092,928
43.7162,-79.28275000000001,13550,1465
43.73789,-79.29167000000001,16237,195
43.80637,-79.32095000000001,24583,817
43.76288,-79.21103000000001,13750,838
43.770320000000005,-79.54659000000001,18994,154
43.683980000000005,-79.39237,14101,1573
43.690086528,-79.394876808,17192,9239
43.69614,-79.39620000000001,16106,707
43.74253,-79.22210000000001,13379,1227
43.693942400000005,-79.28406840000001,5109,833
43.7285507,-79.2985955,11794,799
43.7483,-79.48277,12836,315
43.7498,-79.37874000000001,13537,167
43.750554,-79.374864,13444,456
43.79898,-79.37013,11869,555
43.639250000000004,-79.58432,22625,629
43.70467,-79.46478,11131,592
43.71777,-79.46814,9072,309
43.655190000000005,-79.41901,8708,3172
43.67074,-79.45323,9648,898
43.65388,-79.45181000000001,8966,2818
43.64524,-79.53197,12467,1145
43.699020000000004,-79.43502000000001,26378,1000
43.705670000000005,-79.40373000000001,14011,2345
43.681110000000004,-79.53289000000001,19243,639
43.60994,-79.55212,11843,251
43.661060000000006,-79.41216,8469,986
43.60329,-79.50629,6801,359
43.606770000000004,-79.5066,8332,118
43.61375,-79.50845000000001,10698,89
43.675670000000004,-79.53709,16131,106
43.65576,-79.4871,10251,629
43.69015,-79.50059,13368,847
43.69957,-79.50287,15874,825
43.717870000000005,-79.48009,22227,316
43.646620000000006,-79.38976000000001,10325,25059
43.641740498000004,-79.53555821100001,19184,104
43.60398,-79.51933000000001,10857,641
43.635473167,-79.53293757,19812,237
43.601310000000005,-79.50301,8224,1948
43.60083,-79.50525,16130,1950
43.718520000000005,-79.43295,17809,886
43.62252,-79.54060000000001,11356,29
43.67841,-79.46481,9529,472
43.64222,-79.42863,14622,6472
43.641070000000006,-79.43451,7262,2643
43.642520000000005,-79.42717,10496,1546
43.64537,-79.41319,9898,1979
43.7796,-79.30439,15650,787
43.62102,-79.50034000000001,11045,472
43.65091,-79.39723000000001,9635,5444
43.6837,-79.41572000000001,12266,2887
43.634099308,-79.556824332,11223,312
43.62436,-79.51167000000001,17507,300
43.80919,-79.22163,13328,1424
43.62718,-79.55891000000001,12497,583
43.69838,-79.5113,10637,1083
43.720309989,-79.511599645,15005,2108
43.723560000000006,-79.33649000000001,10255,717
43.63143,-79.42941,27594,20
43.632436000000006,-79.41096,22009,120
43.7256,-79.44856,10623,1642
43.72574737,-79.44745081500001,9517,510
43.70496,-79.49411,35356,37
43.65993,-79.58331000000001,9539,1156
43.63853,-79.53800000000001,23209,1458
43.66051,-79.38742,11252,11459
43.776680000000006,-79.25052000000001,12664,1042
43.758660000000006,-79.34710000000001,22021,255
43.69863,-79.53984,12460,152
43.679840000000006,-79.32213,8094,1662
43.77469,-79.2523,22382,1082
43.77425,-79.29504,14850,113
43.658190000000005,-79.38640000000001,9443,7916
43.67895,-79.55170000000001,10353,270
43.69655,-79.2973,7911,87
43.795031114000004,-79.216561709,16571,12
43.792910000000006,-79.21516000000001,16203,12
43.82142,-79.31693,27991,574
43.80773,-79.37609,20504,106
43.702490000000004,-79.38778,18740,1708
43.66565,-79.48592000000001,12360,630
43.745520000000006,-79.61428000000001,13913,163
43.74689,-79.62201,14947,204
43.661820000000006,-79.51777,13594,413
43.71878,-79.51842,16976,141
43.811645000000006,-79.26919600000001,15557,1466
43.766020000000005,-79.1911,20850,731
43.776593625000004,-79.254418095,12214,123
43.704260000000005,-79.39784,16322,6264
43.68679,-79.41203,10258,326
43.730720000000005,-79.28876000000001,23270,983
43.70738,-79.39548,11926,5782
43.68798,-79.36359,19794,7
43.808870000000006,-79.26276,12405,332
43.79549,-79.41941,23927,1562
43.80657,-79.21865000000001,14777,986
43.7826,-79.49012,27549,484
43.759730000000005,-79.33196000000001,14623,335
43.77859,-79.25549000000001,14428,294
43.726150000000004,-79.31828,32617,431
43.800054384000006,-79.144577233,16170,78
43.66727,-79.31257000000001,14502,2736
43.71439,-79.33642,19553,998
43.663180000000004,-79.36148,9183,1071
43.669650000000004,-79.3758,8911,2450
43.64826,-79.3709,12239,5396
43.6644,-79.32528,9716,1812
43.77559,-79.18901000000001,10698,396
43.636190000000006,-79.49343,6703,529
43.818461,-79.304727,20817,496
43.755680000000005,-79.22403,14177,493
43.80514,-79.26531,16272,544
43.79084,-79.44537000000001,18326,1194
43.79703,-79.42484,22646,1273
43.667170000000006,-79.40152,10170,7851
43.64571,-79.51902000000001,16416,858
43.67595,-79.47032,15021,136
43.6717778,-79.4711048,13948,974
43.66897,-79.40475,9361,2782
43.74183,-79.45432000000001,32825,0
43.750280000000004,-79.46338,43882,1287
43.63994,-79.387,22733,1895
43.719120000000004,-79.50813000000001,20524,1275
43.70033,-79.39703,13039,1374
43.73937,-79.30308000000001,9940,324
43.672200000000004,-79.59333000000001,21403,116
43.80866,-79.31115000000001,17510,94
43.789880000000004,-79.45762,23038,709
43.705420000000004,-79.39809000000001,10474,3552
43.666560000000004,-79.38523,5517,9848
43.643980000000006,-79.38873000000001,9921,13919
43.712720000000004,-79.50642,22056,53
43.76222,-79.22624,15423,643
43.694630000000004,-79.48612,28035,113
43.69111,-79.48386,20502,288
43.688390000000005,-79.48285,27273,352
43.78799,-79.20834,10570,284
43.72135,-79.54575,18787,572
43.641490000000005,-79.43236,8149,2065
43.655260000000006,-79.41387,7251,3612
43.743700000000004,-79.49182,14646,658
43.66225,-79.47222000000001,9181,2042
43.81179,-79.33424000000001,13107,490
43.73555,-79.57829000000001,8821,258
43.809900000000006,-79.25768000000001,19443,458
43.811064,-79.279731,14101,334
43.78972,-79.14091,11914,310
43.67895,-79.47408,16934,446
43.79175,-79.24896000000001,12529,659
43.785940000000004,-79.27602,15262,459
43.715030000000006,-79.44947,14517,747
43.68598,-79.48171,15782,280
43.68417,-79.52739000000001,13105,814
43.676864,-79.591063,4726,16
43.649060000000006,-79.36728000000001,6830,2825
43.709770000000006,-79.47455000000001,19325,1220
43.75208,-79.26244,19480,845
43.7828,-79.29049,14814,654
43.712630000000004,-79.39174,14423,774
43.692890000000006,-79.28899,9991,1780
43.63711,-79.42664,6472,388
43.767300000000006,-79.49199,20535,148
43.72758,-79.44946,17906,44
43.777362600000004,-79.1465292,7620,166
43.77588,-79.34371,27870,1480
43.79318,-79.35227,18583,768
43.727360000000004,-79.32777,10717,723
43.637865000000005,-79.458968,37223,56
43.66565,-79.38770000000001,10757,6083
43.671290000000006,-79.37642000000001,8808,2765
43.73469,-79.60102,13622,461
43.652260000000005,-79.38012,7394,5027
43.64992,-79.39113,9183,24081
43.723682000000004,-79.32472800000001,10572,366
43.725210000000004,-79.32600000000001,10044,205
43.724775738000005,-79.32385297200001,30654,13
43.79281,-79.32496,11486,724
43.636969,-79.50704800000001,11662,549
43.794450000000005,-79.43654000000001,21076,1237
43.761009,-79.2197969,16769,260
43.754392,-79.298383,19205,240
43.681839000000004,-79.46787350000001,12624,1239
43.78191,-79.173,6116,39
43.72299,-79.50912000000001,18389,1040
43.80053,-79.2069,9751,292
43.802080000000004,-79.21777,15384,266
43.683960000000006,-79.32086000000001,10390,3336
43.728260000000006,-79.45395,14052,0
43.735600000000005,-79.44266,19315,389
43.654360000000004,-79.38319,9560,1864
43.65054,-79.47906,11171,3690
43.66371,-79.38007,8532,5265
43.662440293,-79.591280057,16274,185
43.665060000000004,-79.39397000000001,12836,4643
43.65977,-79.59417,14580,40
43.65587,-79.59843000000001,17983,128
43.77555,-79.25266,19540,233
43.75789,-79.60344,23808,719
